deviation,gen_target,gen_input,target_percent,input_percent,total_input_fraction,unique_ratio,unique_elements_len,calc_time,long_ratio,new_percent
0.0,0.010119332715099513,0.9857506986457022,0.03068413571472715,0.9918731845992214,0.24915832644691335,0.024845683751497098,32362,63.3717098236084,3.0900438786230764e-05,-0.02258822075273459
0.1,0.010363908732382883,0.9865184411755673,0.03130482962415736,0.9888262997506695,0.24915832644691335,0.024941651567730247,32487,65.92822909355164,0.00024625234709268324,-0.020377381721919496
0.2,0.010802107430015591,0.9873783128090163,0.03247847535006281,0.985139565523792,0.24915832644691335,0.025056812947210023,32637,65.53741908073425,0.0003370407819346141,-0.017955081655789407
0.3,0.011484882144931671,0.988115345637687,0.03434928375495276,0.9806766229807985,0.24915832644691335,0.0251896324048767,32810,65.75059294700623,0.00045717768972874126,-0.015483084425479854
0.4,0.01213708485768733,0.9886374105579953,0.03609309655130614,0.9756045820958846,0.24915832644691335,0.025333968000491355,32998,65.59724020957947,0.0005757924722710467,-0.012273471119461865
0.5,0.012830050239990218,0.9888523784663575,0.037918260398156794,0.9697918862753365,0.24915832644691335,0.025491355219113717,33203,65.61291170120239,0.0008432972924133362,-0.008553443965906515
0.6,0.01385930764605774,0.989282314283082,0.04064190299734034,0.9626751934972955,0.24915832644691335,0.025690968276878667,33463,65.96155095100403,0.0011056988315452888,-0.0044227953261810615
0.7,0.014817230380417613,0.9896201209962227,0.04303175589688952,0.9537127467519015,0.24915832644691335,0.025941252341614717,33789,66.13334059715271,0.001183817218621445,0.0020716801325874057
0.8,0.016834982523005432,0.9896815403986119,0.04820824092447765,0.9404400606980273,0.24915832644691335,0.02630900101342014,34268,66.21622085571289,0.001604995914555854,0.009746702462939183
0.9,0.018862925332980056,0.9900500568129472,0.053159103963239515,0.9258759333716255,0.24915832644691335,0.026732794889905723,34820,66.36678004264832,0.0018093049971280872,0.019155657668006865
1.0,0.02168574019912564,0.9905107023308664,0.05984756869252186,0.9071068987822369,0.24915832644691335,0.027298621134416362,35557,66.6947865486145,0.001996793880248615,0.03104873864499258
1.1,0.02721927259016193,0.9906642508368394,0.07238482384823848,0.8742276422764228,0.24915832644691335,0.028329699352025305,36900,67.19668412208557,0.0026016260162601626,0.05078590785907855
1.2,0.03499475180629579,0.9908177993428124,0.0887063442860095,0.8334366604670387,0.24915832644691335,0.02972084881614102,38712,68.19628643989563,0.003487290762554247,0.0743697044843975
1.3,0.04836490741778679,0.99100205754998,0.11405089755605219,0.7754788167159301,0.24915832644691335,0.03194806989527992,41613,69.46329522132874,0.0042294475284166,0.10624083819960117
1.4,0.07121238369900845,0.9909406381475908,0.15098090052718002,0.6971739694062743,0.24915832644691335,0.035534195252280194,46284,71.26900601387024,0.004537205081669692,0.147307924984876
1.5,0.10065322177949435,0.9911556060559531,0.1866296317291159,0.6098482701282996,0.24915832644691335,0.04063123790805515,52923,74.32342648506165,0.00532849611700017,0.19819360202558434
1.6,0.14305658877599894,0.9914627030678992,0.22387369428275258,0.5148712223905589,0.24915832644691335,0.048141295335196385,62705,78.40777397155762,0.007128618132525317,0.25412646519416315
1.7,0.19700598192175606,0.9914319933667045,0.25614118769377536,0.4277499536264144,0.24915832644691335,0.057944599699044926,75474,84.27248525619507,0.00923496833346583,0.3068738903463444
1.8,0.25848627826636367,0.9913705739643154,0.27757107526646385,0.353264319012497,0.24915832644691335,0.07015784786414028,91382,91.21506023406982,0.011293252500492438,0.35787135322054675
1.9,0.32547972566723393,0.991708380677456,0.2889910332160081,0.2921941023715379,0.24915832644691335,0.08485013665817032,110519,99.89852690696716,0.013246591083886029,0.40556827332856793
2.0,0.388733198137146,0.9914319933667045,0.28833827175424803,0.24402854205720506,0.24915832644691335,0.10156926573104444,132296,110.21353363990784,0.015253673580455948,0.45237951260809095
2.1,0.4506516931793863,0.991708380677456,0.28320749037765697,0.20681153016068193,0.24915832644691335,0.11988069281085895,156147,121.32763481140137,0.01846337105419893,0.49151760840746217
2.2,0.505416339716088,0.9915855418726776,0.2720391416911668,0.17710847338628286,0.24915832644691335,0.1399686761047815,182312,133.28508830070496,0.020986002018517705,0.5298663829040327
2.3,0.5544640218487908,0.991708380677456,0.25956882445268187,0.15406010123417918,0.24915832644691335,0.1609288149126309,209613,147.2956302165985,0.02458339893040985,0.5617876753827291
2.4,0.5960827074565114,0.9916162515738722,0.2444817828825553,0.1349617350670629,0.24915832644691335,0.18368470349783497,239253,160.9411962032318,0.02835492135939779,0.5922015606909841
2.5,0.6314443232887322,0.9918926388846236,0.2299550577643186,0.11986699176491981,0.24915832644691335,0.206873598869883,269457,175.8441400527954,0.03267682784266135,0.6175011226281002
2.6,0.6592240825851685,0.9918312194822344,0.21526691646755805,0.107475391506326,0.24915832644691335,0.23071123667966711,300506,191.85495734214783,0.03570644180149481,0.6415512502246212
2.7,0.6812155428058984,0.9914627030678992,0.20149690129976608,0.09731667028382647,0.24915832644691335,0.25470011976783463,331752,206.4918942451477,0.04001784465504352,0.6611685837613639
2.8,0.7032783376983358,0.9916469612750668,0.18973257856724576,0.08877665760324194,0.24915832644691335,0.27925329361545315,363733,222.82746648788452,0.04486532703933929,0.676625436790173
2.9,0.7164650612968644,0.9912477351595369,0.1779623906181577,0.08170383814145157,0.24915832644691335,0.30330513159106964,395061,238.03851056098938,0.04913671559581938,0.6911970556445713
3.0,0.726523250007643,0.9912784448607315,0.16731871830195896,0.07575611782459615,0.24915832644691335,0.3271281822927863,426091,252.17154169082642,0.05356132844861778,0.703363835424827
3.1,0.7330656584699732,0.9908177993428124,0.15767784925966924,0.07072104161415123,0.24915832644691335,0.3502556582624451,456215,267.14710998535156,0.058899860811240316,0.7127012483149392
3.2,0.73862976286317,0.9898350889045849,0.14941178168205496,0.06644279945331874,0.24915832644691335,0.37243881092036973,485109,280.53006887435913,0.06333215833967211,0.7208132605249542
3.3,0.741585056405344,0.9888523784663575,0.14216584550104128,0.06290610579947409,0.24915832644691335,0.3929874397322114,511874,291.97208976745605,0.06777058416719739,0.7271574645322872
3.4,0.7433072791937144,0.9880539262352978,0.1357768449660744,0.059891475321339156,0.24915832644691335,0.4124351257562264,537205,303.68947291374207,0.07337794696624193,0.7309537327463445
3.5,0.7389049108826137,0.9864263120719835,0.12910761757735364,0.057194596240444866,0.24915832644691335,0.43117111445505635,561609,313.3311185836792,0.07778365375198759,0.7359141324302139
3.6,0.7378960348113198,0.9821269539047385,0.1240623661440932,0.05479482566606699,0.24915832644691335,0.44809292755581487,583650,323.6988580226898,0.08320740169622205,0.7379354064936178
3.7,0.7317306810423014,0.9786567576697479,0.11889614884041316,0.05276840386672451,0.24915832644691335,0.4636566041212419,603922,334.2676622867584,0.0883143849702445,0.7400210623226178
